Matricule,"Course Code","Ca Marks",Semester,"Academic year"
NSG/22/0094,"FRE 101",20,1,2022/2023
NSG/22/0095,"FRE 101",28,1,2022/2023
NSG/22/0097,"FRE 101",11,1,2022/2023
NSG/22/0100,"FRE 101",26,1,2022/2023
NSG/22/0106,"FRE 101",20,1,2022/2023
NSG/22/0108,"FRE 101",18,1,2022/2023
NSG/22/0110,"FRE 101",38,1,2022/2023
NSG/22/0111,"FRE 101",15,1,2022/2023
NSG/22/0112,"FRE 101",15,1,2022/2023
NSG/22/0115,"FRE 101",31,1,2022/2023
NSG/22/0121,"FRE 101",17,1,2022/2023
NSG/22/0123,"FRE 101",30,1,2022/2023
NSG/22/0124,"FRE 101",22,1,2022/2023
NSG/22/0125,"FRE 101",29,1,2022/2023
NSG/22/0126,"FRE 101",24,1,2022/2023
NSG/22/0127,"FRE 101",16,1,2022/2023
NSG/22/0131,"FRE 101",24,1,2022/2023
NSG/22/0134,"FRE 101",20,1,2022/2023
NSG/22/0136,"FRE 101",26,1,2022/2023
NSG/22/0138,"FRE 101",23,1,2022/2023
NSG/22/0142,"FRE 101",29,1,2022/2023
NSG/22/0143,"FRE 101",12,1,2022/2023
NSG/22/0145,"FRE 101",24,1,2022/2023
NSG/22/0146,"FRE 101",18,1,2022/2023
NSG/22/0150,"FRE 101",28,1,2022/2023
NSG/22/0151,"FRE 101",34,1,2022/2023
NSG/22/0154,"FRE 101",16,1,2022/2023
NSG/22/0161,"FRE 101",32,1,2022/2023
NSG/22/0162,"FRE 101",34,1,2022/2023
NSG/22/0163,"FRE 101",18,1,2022/2023
NSG/22/0164,"FRE 101",11,1,2022/2023
NSG/22/0167,"FRE 101",20,1,2022/2023
NSG/22/0171,"FRE 101",26,1,2022/2023
NSG/22/0182,"FRE 101",18,1,2022/2023
NSG/22/0184,"FRE 101",18,1,2022/2023
NSG/22/0185,"FRE 101",30,1,2022/2023
NSG/22/0188,"FRE 101",23,1,2022/2023
NSG/22/0192,"FRE 101",15,1,2022/2023
NSG/22/0194,"FRE 101",19,1,2022/2023
NSG/22/0196,"FRE 101",29,1,2022/2023
NSG/22/0197,"FRE 101",21,1,2022/2023
NSG/22/0201,"FRE 101",30,1,2022/2023
NSG/22/0205,"FRE 101",29,1,2022/2023
NSG/22/0211,"FRE 101",23,1,2022/2023
NSG/22/0213,"FRE 101",26,1,2022/2023
NSG/22/0214,"FRE 101",27,1,2022/2023
NSG/22/0217,"FRE 101",29,1,2022/2023
NSG/22/0220,"FRE 101",12,1,2022/2023
NSG/22/0226,"FRE 101",36,1,2022/2023
NSG/22/0227,"FRE 101",30,1,2022/2023
NSG/22/0228,"FRE 101",20,1,2022/2023
NSG/22/0229,"FRE 101",23,1,2022/2023
NSG/22/0230,"FRE 101",15,1,2022/2023
NSG/22/0233,"FRE 101",33,1,2022/2023
NSG/22/0241,"FRE 101",15,1,2022/2023
NSG/22/0243,"FRE 101",25,1,2022/2023
NSG/22/0244,"FRE 101",37,1,2022/2023
NSG/22/0246,"FRE 101",20,1,2022/2023
NSG/22/0257,"FRE 101",17,1,2022/2023
NSG/22/0262,"FRE 101",26,1,2022/2023
NSG/22/0264,"FRE 101",19,1,2022/2023
NSG/22/0268,"FRE 101",10,1,2022/2023
NSG/22/0270,"FRE 101",17,1,2022/2023
NSG/22/0271,"FRE 101",38,1,2022/2023
NSG/22/0274,"FRE 101",29,1,2022/2023
NSG/22/0275,"FRE 101",30,1,2022/2023
NSG/22/0290,"FRE 101",0,1,2022/2023
NSG/22/0298,"FRE 101",15,1,2022/2023
NSG/22/0306,"FRE 101",24,1,2022/2023
NSG/22/0307,"FRE 101",35,1,2022/2023
NSG/22/0308,"FRE 101",23,1,2022/2023
NSG/22/0309,"FRE 101",35,1,2022/2023
NSG/22/0312,"FRE 101",0,1,2022/2023
NSG/22/0316,"FRE 101",20,1,2022/2023
NSG/22/0318,"FRE 101",14,1,2022/2023
NSG/22/0320,"FRE 101",15,1,2022/2023
NSG/22/0326,"FRE 101",23,1,2022/2023
NSG/22/0329,"FRE 101",35,1,2022/2023
NSG/22/0330,"FRE 101",35,1,2022/2023
NSG/22/0331,"FRE 101",20,1,2022/2023
NSG/22/0333,"FRE 101",18,1,2022/2023
NSG/22/0334,"FRE 101",22,1,2022/2023
NSG/22/0337,"FRE 101",17,1,2022/2023
NSG/22/0338,"FRE 101",23,1,2022/2023
NSG/22/0340,"FRE 101",8,1,2022/2023
NSG/22/0341,"FRE 101",0,1,2022/2023
NSG/22/0343,"FRE 101",12,1,2022/2023
NSG/22/0344,"FRE 101",38,1,2022/2023
NSG/22/0350,"FRE 101",28,1,2022/2023
NSG/22/0353,"FRE 101",38,1,2022/2023
NSG/22/0355,"FRE 101",30,1,2022/2023
NSG/22/0357,"FRE 101",25,1,2022/2023
NSG/22/0358,"FRE 101",19,1,2022/2023
NSG/22/0360,"FRE 101",20,1,2022/2023
NSG/22/0365,"FRE 101",12,1,2022/2023
NSG/22/0366,"FRE 101",15,1,2022/2023
NSG/22/0370,"FRE 101",21,1,2022/2023
NSG/22/0371,"FRE 101",14,1,2022/2023
NSG/22/0398,"FRE 101",27,1,2022/2023
NSG/22/0412,"FRE 101",18,1,2022/2023
NSG/22/0417,"FRE 101",32,1,2022/2023
NSG/22/0426,"FRE 101",16,1,2022/2023
NSG/22/0428,"FRE 101",30,1,2022/2023
NSG/22/0431,"FRE 101",38,1,2022/2023
NSG/22/0435,"FRE 101",14,1,2022/2023
NSG/22/0436,"FRE 101",29,1,2022/2023
NSG/22/0437,"FRE 101",22,1,2022/2023
NSG/22/0439,"FRE 101",24,1,2022/2023
NSG/22/0440,"FRE 101",31,1,2022/2023
NSG/22/0455,"FRE 101",33,1,2022/2023
NSG/22/0473,"FRE 101",27,1,2022/2023
NSG/22/0005,"BMS 1110",30,1,2022/2023
NSG/22/0008,"BMS 1110",25,1,2022/2023
NSG/22/0013,"BMS 1110",20,1,2022/2023
NSG/22/0018,"BMS 1110",18,1,2022/2023
NSG/22/0020,"BMS 1110",26,1,2022/2023
NSG/22/0022,"BMS 1110",25,1,2022/2023
NSG/22/0023,"BMS 1110",20,1,2022/2023
NSG/22/0024,"BMS 1110",15,1,2022/2023
NSG/22/0025,"BMS 1110",21,1,2022/2023
NSG/22/0026,"BMS 1110",26,1,2022/2023
NSG/22/0028,"BMS 1110",23,1,2022/2023
NSG/22/0029,"BMS 1110",19,1,2022/2023
NSG/22/0030,"BMS 1110",18,1,2022/2023
NSG/22/0031,"BMS 1110",19,1,2022/2023
NSG/22/0032,"BMS 1110",21,1,2022/2023
NSG/22/0033,"BMS 1110",30,1,2022/2023
NSG/22/0034,"BMS 1110",31,1,2022/2023
NSG/22/0035,"BMS 1110",26,1,2022/2023
NSG/22/0036,"BMS 1110",0,1,2022/2023
NSG/22/0037,"BMS 1110",16,1,2022/2023
NSG/22/0040,"BMS 1110",23,1,2022/2023
NSG/22/0041,"BMS 1110",34,1,2022/2023
NSG/22/0042,"BMS 1110",16,1,2022/2023
NSG/22/0044,"BMS 1110",32,1,2022/2023
NSG/22/0045,"BMS 1110",28,1,2022/2023
NSG/22/0048,"BMS 1110",12,1,2022/2023
NSG/22/0051,"BMS 1110",16,1,2022/2023
NSG/22/0057,"BMS 1110",20,1,2022/2023
NSG/22/0058,"BMS 1110",11,1,2022/2023
NSG/22/0061,"BMS 1110",12,1,2022/2023
NSG/22/0062,"BMS 1110",14,1,2022/2023
NSG/22/0068,"BMS 1110",25,1,2022/2023
NSG/22/0069,"BMS 1110",16,1,2022/2023
NSG/22/0070,"BMS 1110",0,1,2022/2023
NSG/22/0072,"BMS 1110",25,1,2022/2023
NSG/22/0074,"BMS 1110",26,1,2022/2023
NSG/22/0075,"BMS 1110",32,1,2022/2023
NSG/22/0076,"BMS 1110",22,1,2022/2023
NSG/22/0080,"BMS 1110",16,1,2022/2023
NSG/22/0082,"BMS 1110",16,1,2022/2023
NSG/22/0083,"BMS 1110",19,1,2022/2023
NSG/22/0084,"BMS 1110",19,1,2022/2023
NSG/22/0085,"BMS 1110",29,1,2022/2023
NSG/22/0086,"BMS 1110",11,1,2022/2023
NSG/22/0087,"BMS 1110",22,1,2022/2023
NSG/22/0088,"BMS 1110",24,1,2022/2023
NSG/22/0089,"BMS 1110",16,1,2022/2023
NSG/22/0090,"BMS 1110",16,1,2022/2023
NSG/22/0091,"BMS 1110",23,1,2022/2023
NSG/22/0094,"BMS 1110",16,1,2022/2023
NSG/22/0095,"BMS 1110",15,1,2022/2023
NSG/22/0097,"BMS 1110",10,1,2022/2023
NSG/22/0100,"BMS 1110",30,1,2022/2023
NSG/22/0106,"BMS 1110",13,1,2022/2023
NSG/22/0108,"BMS 1110",12,1,2022/2023
NSG/22/0110,"BMS 1110",30,1,2022/2023
NSG/22/0111,"BMS 1110",14,1,2022/2023
NSG/22/0112,"BMS 1110",16,1,2022/2023
NSG/22/0115,"BMS 1110",23,1,2022/2023
NSG/22/0121,"BMS 1110",15,1,2022/2023
NSG/22/0123,"BMS 1110",21,1,2022/2023
NSG/22/0124,"BMS 1110",23,1,2022/2023
NSG/22/0125,"BMS 1110",23,1,2022/2023
NSG/22/0126,"BMS 1110",23,1,2022/2023
NSG/22/0127,"BMS 1110",19,1,2022/2023
NSG/22/0131,"BMS 1110",23,1,2022/2023
NSG/22/0134,"BMS 1110",9,1,2022/2023
NSG/22/0136,"BMS 1110",26,1,2022/2023
NSG/22/0138,"BMS 1110",17,1,2022/2023
NSG/22/0142,"BMS 1110",20,1,2022/2023
NSG/22/0143,"BMS 1110",0,1,2022/2023
NSG/22/0145,"BMS 1110",19,1,2022/2023
NSG/22/0146,"BMS 1110",11,1,2022/2023
NSG/22/0150,"BMS 1110",21,1,2022/2023
NSG/22/0151,"BMS 1110",12,1,2022/2023
NSG/22/0154,"BMS 1110",12,1,2022/2023
NSG/22/0161,"BMS 1110",25,1,2022/2023
NSG/22/0162,"BMS 1110",21,1,2022/2023
NSG/22/0163,"BMS 1110",10,1,2022/2023
NSG/22/0164,"BMS 1110",13,1,2022/2023
NSG/22/0167,"BMS 1110",23,1,2022/2023
NSG/22/0171,"BMS 1110",24,1,2022/2023
NSG/22/0182,"BMS 1110",12,1,2022/2023
NSG/22/0184,"BMS 1110",13,1,2022/2023
NSG/22/0185,"BMS 1110",16,1,2022/2023
NSG/22/0188,"BMS 1110",30,1,2022/2023
NSG/22/0192,"BMS 1110",14,1,2022/2023
NSG/22/0194,"BMS 1110",18,1,2022/2023
NSG/22/0196,"BMS 1110",17,1,2022/2023
NSG/22/0197,"BMS 1110",20,1,2022/2023
NSG/22/0201,"BMS 1110",25,1,2022/2023
NSG/22/0205,"BMS 1110",23,1,2022/2023
NSG/22/0211,"BMS 1110",10,1,2022/2023
NSG/22/0213,"BMS 1110",10,1,2022/2023
NSG/22/0214,"BMS 1110",18,1,2022/2023
NSG/22/0217,"BMS 1110",24,1,2022/2023
NSG/22/0220,"BMS 1110",0,1,2022/2023
NSG/22/0226,"BMS 1110",28,1,2022/2023
NSG/22/0227,"BMS 1110",0,1,2022/2023
NSG/22/0228,"BMS 1110",24,1,2022/2023
NSG/22/0229,"BMS 1110",23,1,2022/2023
NSG/22/0230,"BMS 1110",15,1,2022/2023
NSG/22/0233,"BMS 1110",23,1,2022/2023
NSG/22/0241,"BMS 1110",23,1,2022/2023
NSG/22/0243,"BMS 1110",18,1,2022/2023
NSG/22/0244,"BMS 1110",27,1,2022/2023
NSG/22/0246,"BMS 1110",23,1,2022/2023
NSG/22/0257,"BMS 1110",13,1,2022/2023
NSG/22/0262,"BMS 1110",19,1,2022/2023
NSG/22/0264,"BMS 1110",22,1,2022/2023
NSG/22/0268,"BMS 1110",16,1,2022/2023
NSG/22/0270,"BMS 1110",16,1,2022/2023
NSG/22/0271,"BMS 1110",31,1,2022/2023
NSG/22/0274,"BMS 1110",22,1,2022/2023
NSG/22/0275,"BMS 1110",16,1,2022/2023
NSG/22/0290,"BMS 1110",0,1,2022/2023
NSG/22/0298,"BMS 1110",16,1,2022/2023
NSG/22/0306,"BMS 1110",11,1,2022/2023
NSG/22/0307,"BMS 1110",27,1,2022/2023
NSG/22/0308,"BMS 1110",15,1,2022/2023
NSG/22/0309,"BMS 1110",27,1,2022/2023
NSG/22/0312,"BMS 1110",0,1,2022/2023
NSG/22/0316,"BMS 1110",19,1,2022/2023
NSG/22/0318,"BMS 1110",24,1,2022/2023
NSG/22/0320,"BMS 1110",10,1,2022/2023
NSG/22/0326,"BMS 1110",13,1,2022/2023
NSG/22/0329,"BMS 1110",12,1,2022/2023
NSG/22/0330,"BMS 1110",24,1,2022/2023
NSG/22/0331,"BMS 1110",12,1,2022/2023
NSG/22/0333,"BMS 1110",20,1,2022/2023
NSG/22/0334,"BMS 1110",26,1,2022/2023
NSG/22/0337,"BMS 1110",27,1,2022/2023
NSG/22/0338,"BMS 1110",18,1,2022/2023
NSG/22/0340,"BMS 1110",9,1,2022/2023
NSG/22/0341,"BMS 1110",17,1,2022/2023
NSG/22/0343,"BMS 1110",16,1,2022/2023
NSG/22/0344,"BMS 1110",29,1,2022/2023
NSG/22/0350,"BMS 1110",25,1,2022/2023
NSG/22/0353,"BMS 1110",25,1,2022/2023
NSG/22/0355,"BMS 1110",26,1,2022/2023
NSG/22/0357,"BMS 1110",14,1,2022/2023
NSG/22/0358,"BMS 1110",12,1,2022/2023
NSG/22/0360,"BMS 1110",14,1,2022/2023
NSG/22/0365,"BMS 1110",17,1,2022/2023
NSG/22/0366,"BMS 1110",12,1,2022/2023
NSG/22/0370,"BMS 1110",15,1,2022/2023
NSG/22/0371,"BMS 1110",17,1,2022/2023
NSG/22/0398,"BMS 1110",25,1,2022/2023
NSG/22/0412,"BMS 1110",25,1,2022/2023
NSG/22/0417,"BMS 1110",16,1,2022/2023
NSG/22/0426,"BMS 1110",21,1,2022/2023
NSG/22/0428,"BMS 1110",22,1,2022/2023
NSG/22/0431,"BMS 1110",25,1,2022/2023
NSG/22/0435,"BMS 1110",23,1,2022/2023
NSG/22/0436,"BMS 1110",23,1,2022/2023
NSG/22/0437,"BMS 1110",13,1,2022/2023
NSG/22/0439,"BMS 1110",9,1,2022/2023
NSG/22/0440,"BMS 1110",34,1,2022/2023
NSG/22/0455,"BMS 1110",22,1,2022/2023
NSG/22/0473,"BMS 1110",25,1,2022/2023
MIT/22/0002,"BMS 119",20,1,2022/2023
MIT/22/0005,"BMS 119",18,1,2022/2023
MIT/22/0006,"BMS 119",20,1,2022/2023
MIT/22/0010,"BMS 119",25,1,2022/2023
MIT/22/0012,"BMS 119",21,1,2022/2023
MIT/22/0013,"BMS 119",25,1,2022/2023
MIT/22/0015,"BMS 119",17,1,2022/2023
MIT/22/0016,"BMS 119",24,1,2022/2023
MIT/22/0018,"BMS 119",19,1,2022/2023
MIT/22/0021,"BMS 119",26,1,2022/2023
MIT/22/0023,"BMS 119",23,1,2022/2023
MIT/22/0028,"BMS 119",21,1,2022/2023
MIT/22/0030,"BMS 119",21,1,2022/2023
MIT/22/0031,"BMS 119",20,1,2022/2023
MIT/22/0032,"BMS 119",20,1,2022/2023
MIT/22/0033,"BMS 119",20,1,2022/2023
MIT/22/0040,"BMS 119",21,1,2022/2023
MIT/22/0046,"BMS 119",22,1,2022/2023
MIT/22/0047,"BMS 119",18,1,2022/2023
MIT/22/0051,"BMS 119",24,1,2022/2023
,"BMS 119",0,1,2022/2023
MLS/22/0001,"BMS 119",18,1,2022/2023
MLS/22/0002,"BMS 119",21,1,2022/2023
MLS/22/0003,"BMS 119",20,1,2022/2023
MLS/22/0008,"BMS 119",25,1,2022/2023
MLS/22/0012,"BMS 119",22,1,2022/2023
MLS/22/0019,"BMS 119",21,1,2022/2023
MLS/22/0020,"BMS 119",30,1,2022/2023
MLS/22/0022,"BMS 119",19,1,2022/2023
MLS/22/0025,"BMS 119",23,1,2022/2023
MLS/22/0027,"BMS 119",23,1,2022/2023
MLS/22/0030,"BMS 119",18,1,2022/2023
MLS/22/0031,"BMS 119",23,1,2022/2023
MLS/22/0033,"BMS 119",22,1,2022/2023
MLS/22/0040,"BMS 119",19,1,2022/2023
MLS/22/0041,"BMS 119",22,1,2022/2023
MLS/22/0042,"BMS 119",22,1,2022/2023
MLS/22/0044,"BMS 119",23,1,2022/2023
MLS/22/0045,"BMS 119",25,1,2022/2023
MLS/22/0050,"BMS 119",22,1,2022/2023
MLS/22/0051,"BMS 119",20,1,2022/2023
MLS/22/0066,"BMS 119",24,1,2022/2023
MLS/22/0068,"BMS 119",25,1,2022/2023
MLS/22/0070,"BMS 119",29,1,2022/2023
MLS/22/0075,"BMS 119",22,1,2022/2023
DEN/22/0013,"BMS 119",26,1,2022/2023
DEN/22/0005,"BMS 119",20,1,2022/2023
DEN/22/0007,"BMS 119",23,1,2022/2023
DEN/22/0015,"BMS 119",19,1,2022/2023
DEN/22/0024,"BMS 119",23,1,2022/2023
DEN/22/0027,"BMS 119",21,1,2022/2023
DEN/22/0006,"BMS 119",20,1,2022/2023
MDW/22/0004,"BMS 119",19,1,2022/2023
MDW/22/0006,"BMS 119",23,1,2022/2023
MDW/22/0008,"BMS 119",18,1,2022/2023
MDW/22/0010,"BMS 119",21,1,2022/2023
MDW/22/0019,"BMS 119",23,1,2022/2023
MDW/22/0028,"BMS 119",19,1,2022/2023
MDW/22/0030,"BMS 119",22,1,2022/2023
MDW/22/0031,"BMS 119",20,1,2022/2023
MDW/22/0032,"BMS 119",24,1,2022/2023
MDW/22/0035,"BMS 119",21,1,2022/2023
MDW/22/0041,"BMS 119",22,1,2022/2023
MDW/22/0044,"BMS 119",19,1,2022/2023
MDW/22/0051,"BMS 119",17,1,2022/2023
MDW/22/0052,"BMS 119",22,1,2022/2023
MDW/22/0053,"BMS 119",22,1,2022/2023
MDW/22/0054,"BMS 119",24,1,2022/2023
MDW/22/0066,"BMS 119",24,1,2022/2023
MDW/22/0068,"BMS 119",24,1,2022/2023
MDW/22/0071,"BMS 119",19,1,2022/2023
MDW/22/0077,"BMS 119",10,1,2022/2023
MLS/22/0001,"BMS 1110",22,1,2022/2023
MLS/22/0002,"BMS 1110",23,1,2022/2023
MLS/22/0003,"BMS 1110",27,1,2022/2023
MLS/22/0008,"BMS 1110",23,1,2022/2023
MLS/22/0012,"BMS 1110",19,1,2022/2023
MLS/22/0019,"BMS 1110",16,1,2022/2023
MLS/22/0020,"BMS 1110",30,1,2022/2023
MLS/22/0022,"BMS 1110",15,1,2022/2023
MLS/22/0025,"BMS 1110",25,1,2022/2023
MLS/22/0027,"BMS 1110",30,1,2022/2023
MLS/22/0030,"BMS 1110",21,1,2022/2023
MLS/22/0031,"BMS 1110",20,1,2022/2023
MLS/22/0033,"BMS 1110",21,1,2022/2023
MLS/22/0040,"BMS 1110",26,1,2022/2023
MLS/22/0041,"BMS 1110",25,1,2022/2023
MLS/22/0042,"BMS 1110",18,1,2022/2023
MLS/22/0044,"BMS 1110",18,1,2022/2023
MLS/22/0045,"BMS 1110",16,1,2022/2023
MLS/22/0050,"BMS 1110",26,1,2022/2023
MLS/22/0051,"BMS 1110",22,1,2022/2023
MLS/22/0066,"BMS 1110",30,1,2022/2023
MLS/22/0068,"BMS 1110",22,1,2022/2023
MLS/22/0070,"BMS 1110",22,1,2022/2023
MLS/22/0075,"BMS 1110",34,1,2022/2023
NSG/21/0123,"BMS 119",20,1,2022/2023
NSG/21/0149,"BMS 119",22,1,2022/2023
NSG/22/0005,"BMS 119",27,1,2022/2023
NSG/22/0008,"BMS 119",22,1,2022/2023
NSG/22/0013,"BMS 119",27,1,2022/2023
NSG/22/0018,"BMS 119",28,1,2022/2023
NSG/22/0020,"BMS 119",21,1,2022/2023
NSG/22/0022,"BMS 119",20,1,2022/2023
NSG/22/0023,"BMS 119",23,1,2022/2023
NSG/22/0024,"BMS 119",23,1,2022/2023
NSG/22/0025,"BMS 119",23,1,2022/2023
NSG/22/0026,"BMS 119",21,1,2022/2023
NSG/22/0028,"BMS 119",27,1,2022/2023
NSG/22/0029,"BMS 119",24,1,2022/2023
NSG/22/0030,"BMS 119",20,1,2022/2023
NSG/22/0031,"BMS 119",22,1,2022/2023
NSG/22/0032,"BMS 119",21,1,2022/2023
NSG/22/0033,"BMS 119",21,1,2022/2023
NSG/22/0034,"BMS 119",26,1,2022/2023
NSG/22/0035,"BMS 119",27,1,2022/2023
NSG/22/0036,"BMS 119",16,1,2022/2023
NSG/22/0037,"BMS 119",22,1,2022/2023
NSG/22/0040,"BMS 119",26,1,2022/2023
NSG/22/0041,"BMS 119",29,1,2022/2023
NSG/22/0042,"BMS 119",25,1,2022/2023
NSG/22/0044,"BMS 119",29,1,2022/2023
NSG/22/0045,"BMS 119",24,1,2022/2023
NSG/22/0048,"BMS 119",24,1,2022/2023
NSG/22/0051,"BMS 119",25,1,2022/2023
NSG/22/0057,"BMS 119",29,1,2022/2023
NSG/22/0058,"BMS 119",20,1,2022/2023
NSG/22/0061,"BMS 119",17,1,2022/2023
NSG/22/0062,"BMS 119",17,1,2022/2023
NSG/22/0068,"BMS 119",25,1,2022/2023
NSG/22/0069,"BMS 119",27,1,2022/2023
NSG/22/0070,"BMS 119",16,1,2022/2023
NSG/22/0072,"BMS 119",30,1,2022/2023
NSG/22/0074,"BMS 119",25,1,2022/2023
NSG/22/0075,"BMS 119",26,1,2022/2023
NSG/22/0076,"BMS 119",18,1,2022/2023
NSG/22/0080,"BMS 119",22,1,2022/2023
NSG/22/0082,"BMS 119",21,1,2022/2023
NSG/22/0083,"BMS 119",20,1,2022/2023
NSG/22/0084,"BMS 119",24,1,2022/2023
NSG/22/0085,"BMS 119",23,1,2022/2023
NSG/22/0086,"BMS 119",24,1,2022/2023
NSG/22/0087,"BMS 119",18,1,2022/2023
NSG/22/0088,"BMS 119",23,1,2022/2023
NSG/22/0089,"BMS 119",24,1,2022/2023
NSG/22/0090,"BMS 119",19,1,2022/2023
NSG/22/0091,"BMS 119",20,1,2022/2023
NSG/22/0094,"BMS 119",28,1,2022/2023
NSG/22/0095,"BMS 119",26,1,2022/2023
NSG/22/0097,"BMS 119",18,1,2022/2023
NSG/22/0100,"BMS 119",21,1,2022/2023
NSG/22/0106,"BMS 119",20,1,2022/2023
NSG/22/0108,"BMS 119",25,1,2022/2023
NSG/22/0110,"BMS 119",29,1,2022/2023
NSG/22/0111,"BMS 119",19,1,2022/2023
NSG/22/0112,"BMS 119",22,1,2022/2023
NSG/22/0115,"BMS 119",22,1,2022/2023
NSG/22/0121,"BMS 119",18,1,2022/2023
NSG/22/0123,"BMS 119",0,1,2022/2023
NSG/22/0124,"BMS 119",20,1,2022/2023
NSG/22/0125,"BMS 119",16,1,2022/2023
NSG/22/0126,"BMS 119",26,1,2022/2023
NSG/22/0127,"BMS 119",21,1,2022/2023
NSG/22/0131,"BMS 119",22,1,2022/2023
NSG/22/0134,"BMS 119",18,1,2022/2023
NSG/22/0136,"BMS 119",19,1,2022/2023
NSG/22/0138,"BMS 119",17,1,2022/2023
NSG/22/0142,"BMS 119",22,1,2022/2023
NSG/22/0143,"BMS 119",18,1,2022/2023
NSG/22/0145,"BMS 119",27,1,2022/2023
NSG/22/0146,"BMS 119",27,1,2022/2023
NSG/22/0150,"BMS 119",26,1,2022/2023
NSG/22/0151,"BMS 119",19,1,2022/2023
NSG/22/0154,"BMS 119",25,1,2022/2023
NSG/22/0161,"BMS 119",27,1,2022/2023
NSG/22/0162,"BMS 119",22,1,2022/2023
NSG/22/0163,"BMS 119",20,1,2022/2023
NSG/22/0164,"BMS 119",18,1,2022/2023
NSG/22/0167,"BMS 119",18,1,2022/2023
NSG/22/0171,"BMS 119",23,1,2022/2023
NSG/22/0182,"BMS 119",26,1,2022/2023
NSG/22/0184,"BMS 119",20,1,2022/2023
NSG/22/0185,"BMS 119",25,1,2022/2023
NSG/22/0188,"BMS 119",22,1,2022/2023
NSG/22/0192,"BMS 119",23,1,2022/2023
NSG/22/0194,"BMS 119",21,1,2022/2023
NSG/22/0196,"BMS 119",16,1,2022/2023
NSG/22/0197,"BMS 119",28,1,2022/2023
NSG/22/0201,"BMS 119",27,1,2022/2023
NSG/22/0205,"BMS 119",22,1,2022/2023
NSG/22/0211,"BMS 119",27,1,2022/2023
NSG/22/0213,"BMS 119",20,1,2022/2023
NSG/22/0214,"BMS 119",21,1,2022/2023
NSG/22/0217,"BMS 119",18,1,2022/2023
NSG/22/0220,"BMS 119",21,1,2022/2023
NSG/22/0226,"BMS 119",19,1,2022/2023
NSG/22/0227,"BMS 119",25,1,2022/2023
NSG/22/0228,"BMS 119",25,1,2022/2023
NSG/22/0229,"BMS 119",27,1,2022/2023
NSG/22/0230,"BMS 119",19,1,2022/2023
NSG/22/0233,"BMS 119",22,1,2022/2023
NSG/22/0241,"BMS 119",22,1,2022/2023
NSG/22/0243,"BMS 119",21,1,2022/2023
NSG/22/0244,"BMS 119",22,1,2022/2023
NSG/22/0246,"BMS 119",24,1,2022/2023
NSG/22/0257,"BMS 119",22,1,2022/2023
NSG/22/0262,"BMS 119",22,1,2022/2023
NSG/22/0264,"BMS 119",30,1,2022/2023
NSG/22/0268,"BMS 119",21,1,2022/2023
NSG/22/0270,"BMS 119",20,1,2022/2023
NSG/22/0271,"BMS 119",25,1,2022/2023
NSG/22/0274,"BMS 119",17,1,2022/2023
NSG/22/0275,"BMS 119",23,1,2022/2023
NSG/22/0290,"BMS 119",18,1,2022/2023
NSG/22/0298,"BMS 119",21,1,2022/2023
NSG/22/0306,"BMS 119",22,1,2022/2023
NSG/22/0307,"BMS 119",23,1,2022/2023
NSG/22/0308,"BMS 119",20,1,2022/2023
NSG/22/0309,"BMS 119",21,1,2022/2023
NSG/22/0312,"BMS 119",15,1,2022/2023
NSG/22/0316,"BMS 119",18,1,2022/2023
NSG/22/0318,"BMS 119",27,1,2022/2023
NSG/22/0320,"BMS 119",23,1,2022/2023
NSG/22/0326,"BMS 119",20,1,2022/2023
NSG/22/0329,"BMS 119",21,1,2022/2023
NSG/22/0330,"BMS 119",26,1,2022/2023
NSG/22/0331,"BMS 119",25,1,2022/2023
NSG/22/0333,"BMS 119",21,1,2022/2023
NSG/22/0334,"BMS 119",20,1,2022/2023
NSG/22/0337,"BMS 119",22,1,2022/2023
NSG/22/0338,"BMS 119",26,1,2022/2023
NSG/22/0340,"BMS 119",0,1,2022/2023
NSG/22/0341,"BMS 119",29,1,2022/2023
NSG/22/0343,"BMS 119",21,1,2022/2023
NSG/22/0344,"BMS 119",20,1,2022/2023
NSG/22/0350,"BMS 119",21,1,2022/2023
NSG/22/0353,"BMS 119",26,1,2022/2023
NSG/22/0355,"BMS 119",20,1,2022/2023
NSG/22/0357,"BMS 119",22,1,2022/2023
NSG/22/0358,"BMS 119",25,1,2022/2023
NSG/22/0360,"BMS 119",21,1,2022/2023
NSG/22/0365,"BMS 119",21,1,2022/2023
NSG/22/0366,"BMS 119",24,1,2022/2023
NSG/22/0370,"BMS 119",19,1,2022/2023
NSG/22/0371,"BMS 119",23,1,2022/2023
NSG/22/0398,"BMS 119",20,1,2022/2023
NSG/22/0412,"BMS 119",16,1,2022/2023
NSG/22/0417,"BMS 119",20,1,2022/2023
NSG/22/0426,"BMS 119",15,1,2022/2023
NSG/22/0428,"BMS 119",19,1,2022/2023
NSG/22/0431,"BMS 119",21,1,2022/2023
NSG/22/0435,"BMS 119",23,1,2022/2023
NSG/22/0436,"BMS 119",28,1,2022/2023
NSG/22/0437,"BMS 119",26,1,2022/2023
NSG/22/0439,"BMS 119",20,1,2022/2023
NSG/22/0440,"BMS 119",23,1,2022/2023
NSG/22/0455,"BMS 119",23,1,2022/2023
NSG/22/0473,"BMS 119",21,1,2022/2023
MDW/22/0004,"BMS 1110",28,1,2022/2023
